chainage,true_wse,raster_value
15.1,212.716699537,212.539093
15.0,212.716762283,212.8564758
14.9,212.716825033,212.9397736
14.8,212.716887787,213.0108032
14.7,212.716950544,213.1443329
14.6,212.717013304,213.3328705
14.5,212.717076068,213.3092194
14.4,212.717138836,213.0335693
14.3,212.717201607,212.7867737
14.2,212.717264382,212.6544952
14.1,212.71732716,212.7046356
14.0,212.717389942,212.7242279
13.9,212.717452727,213.6222534
13.8,212.717515516,213.269104
13.7,212.717578308,212.3903656
13.6,212.717641104,212.4794617
13.5,212.717703903,212.5003662
13.4,212.717766706,212.5205841
13.3,212.717829512,212.4415436
13.2,212.717892321,212.5003662
13.1,212.717955135,212.4259796
13.0,212.718017951,212.4478912
12.9,212.718080772,212.3716431
12.8,212.718143595,212.4801636
12.7,212.718206423,212.5214844
12.6,212.718269253,212.5431671
12.5,212.718332087,212.5160828
12.4,212.718394925,212.4064331
12.3,212.718457766,212.6523895
12.2,212.718520611,213.8738251
12.1,212.718583459,213.8995209
12.0,212.71864631,213.9330139
11.9,212.718709165,213.9067993
11.8,212.718772024,213.7687683
11.7,212.718834886,213.3214264
11.6,212.718897751,213.5246429
11.5,212.71896062,213.4887085
11.4,212.719023492,213.5112152
11.3,212.719086368,213.2568512
11.2,212.719149247,213.1165771
11.1,212.71921213,213.2489014
11.0,212.719275016,213.747818
10.9,212.719337906,214.577774
10.8,212.719400799,215.7533722
10.7,212.719463695,216.7302856
10.6,212.719526595,218.419632
10.5,212.719589499,219.9315491
10.4,212.719652406,221.2004242
10.3,212.719715316,222.0400848
10.2,212.71977823,222.5750427
10.1,212.719841147,223.177887
10.0,212.719904067,223.5052185
9.9,212.719966991,223.4851685
9.8,212.720029919,223.1177063
9.7,212.720092849,222.0991516
9.6,212.720155784,220.965683
9.5,212.720218721,218.5337982
9.4,212.720281662,216.8099518
9.3,212.720344607,216.5453491
9.2,212.720407555,217.5025482
9.1,212.720470506,218.2343903
9.0,212.720533461,219.3294983
8.9,212.720596419,220.4332428
8.8,212.720659381,221.4841614
8.7,212.720722346,222.4734344
8.6,212.720785314,223.2145233
8.5,212.720848286,223.3637238
8.4,212.720911261,223.0702209
8.3,212.720974239,222.4803772
8.2,212.721037221,222.2214203
8.1,212.721100207,222.2987518
8.0,212.721163195,222.6397247
7.9,212.721226188,223.6152039
7.8,212.721289183,224.7868042
7.7,212.721352182,225.7016907
7.6,212.721415184,226.1486206
7.5,212.72147819,226.1969757
7.4,212.721541199,226.1931
7.3,212.721604211,226.154007
7.2,212.721667227,226.1073914
7.1,212.721730246,226.1659241
7.0,212.721793269,226.073761
6.9,212.721856294,225.9814148
6.8,212.721919324,225.3293152
6.7,212.721982356,220.1336365
6.6,212.722045392,210.7978363
6.5,212.722108431,208.9328613
6.4,212.722171474,209.1065063
6.3,212.72223452,226.0866699
6.2,212.722297569,221.0848999
6.1,212.722360622,221.1118774
6.0,212.722423678,221.1638184
5.9,212.722486738,221.5490875
5.8,212.7225498,221.6114655
5.7,212.722612866,221.6182709
5.6,212.722675936,221.1807251
5.5,212.722739009,221.1129456
5.4,212.722802085,221.0851288
5.3,212.722865164,221.0770264
5.2,212.722928247,221.4858551
5.1,212.722991333,221.4114075
5.0,212.723054422,219.1281281
4.9,212.723117515,213.601059
4.8,212.723180611,221.2204132
4.7,212.72324371,221.8197021
4.6,212.723306813,221.1496735
4.5,212.723369919,220.9190674
4.4,212.723433028,220.9754181
4.3,212.723496141,221.1356354
4.2,212.723559257,221.0810852
4.1,212.723622376,219.171875
4.0,212.723685499,216.1343231
3.9,212.723748625,213.5350189
3.8,212.723811754,213.4438324
3.7,212.723874886,213.3649292
3.6,212.723938022,213.3314819
3.5,212.724001161,213.1841888
3.4,212.724064303,213.7015991
3.3,212.724127449,213.5131226
3.2,212.724190598,212.763855
3.1,212.72425375,212.7910767
3.0,212.724316905,212.653244
2.9,212.724380064,212.6851044
2.8,212.724443226,212.4606018
2.7,212.724506391,212.6918945
2.6,212.72456956,212.7600555
2.5,212.724632732,212.6520081
2.4,212.724695907,212.4782104
2.3,212.724759085,212.4131012
2.2,212.724822267,212.3774261
2.1,212.724885452,212.4060669
2.0,212.72494864,212.2336731
1.9,212.725011832,212.3065338
1.8,212.725075026,212.4855804
1.7,212.725138224,212.4129028
1.6,212.725201426,212.454483
1.5,212.72526463,212.5063477
1.4,212.725327838,212.5090637
1.3,212.725391049,212.7496948
1.2,212.725454263,212.718811
1.1,212.72551748,212.5309448
1.0,212.725580701,212.5154877
0.9,212.725643925,212.4637756
0.8,212.725707152,212.4852142
0.7,212.725770382,212.4450684
0.6,212.725833616,212.4521332
0.5,212.725896853,212.4841614
0.4,212.725960093,212.4878693
0.3,212.726023336,212.5085754
0.2,212.726086583,212.4992065
0.1,212.726149833,212.5088043
0.0,212.726213086,212.5052185
150.7,212.635742465,212.0498352
150.6,212.635798485,210.0227814
150.5,212.635854511,209.997879
150.4,212.635910543,210.1486816
150.3,212.635966582,210.1941376
150.2,212.636022627,210.2001953
150.1,212.636078679,209.9593658
150.0,212.636134737,209.9501038
149.9,212.636190801,209.8573608
149.8,212.636246872,209.5192566
149.7,212.636302949,209.4607697
149.6,212.636359032,209.3808289
149.5,212.636415122,209.4579926
149.4,212.636471218,209.5559692
149.3,212.636527321,209.6493988
149.2,212.636583429,210.2629547
149.1,212.636639545,212.4389954
149.0,212.636695666,212.4263458
148.9,212.636751794,212.523407
148.8,212.636807928,212.5744171
148.7,212.636864069,212.542572
148.6,212.636920216,212.5064697
148.5,212.636976369,212.2637482
148.4,212.637032529,212.4545441
148.3,212.637088695,212.6168823
148.2,212.637144867,212.6176147
148.1,212.637201046,212.7272339
148.0,212.637257231,212.7222443
147.9,212.637313422,212.7492218
147.8,212.63736962,216.22229
147.7,212.637425823,216.157547
147.6,212.637482034,216.1194305
147.5,212.63753825,212.7743988
147.4,212.637594473,212.7869568
147.3,212.637650703,212.3485413
147.2,212.637706938,212.3148804
147.1,212.63776318,215.2751312
147.0,212.637819428,215.637207
146.9,212.637875683,215.5705566
146.8,212.637931944,215.5663605
146.7,212.637988211,215.5419006
146.6,212.638044484,215.4958649
146.5,212.638100764,215.50383
146.4,212.63815705,215.4981689
146.3,212.638213342,215.4936981
146.2,212.638269641,215.4714661
146.1,212.638325946,215.6825256
146.0,212.638382257,215.7349091
145.9,212.638438574,215.8127289
145.8,212.638494898,215.8431091
145.7,212.638551228,215.8188324
145.6,212.638607564,215.8058929
145.5,212.638663907,215.7980957
145.4,212.638720256,212.6939545
145.3,212.638776611,212.6945496
145.2,212.638832973,212.7072144
145.1,212.63888934,212.6616364
145.0,212.638945714,212.6476288
144.9,212.639002095,212.5461884
144.8,212.639058481,212.5804291
144.7,212.639114874,212.5424194
144.6,212.639171273,212.4710541
144.5,212.639227678,212.4169617
144.4,212.63928409,212.0105438
144.3,212.639340508,212.0333405
144.2,212.639396932,211.9154053
144.1,212.639453362,211.5155334
144.0,212.639509799,211.4399414
143.9,212.639566242,211.3910675
143.8,212.639622691,211.5508118
143.7,212.639679146,211.6921844
143.6,212.639735607,211.6854401
143.5,212.639792075,211.6563873
143.4,212.639848549,211.9889374
143.3,212.63990503,213.2692566
143.2,212.639961516,214.3418732
143.1,212.640018009,213.3204041
143.0,212.640074508,213.3753662
142.9,212.640131013,213.4513702
142.8,212.640187524,213.5661926
142.7,212.640244042,213.6900635
142.6,212.640300566,213.9947357
142.5,212.640357096,214.3454132
142.4,212.640413632,214.7194977
142.3,212.640470175,214.7610626
142.2,212.640526723,214.491394
142.1,212.640583278,214.2657776
142.0,212.640639839,214.3533783
141.9,212.640696407,214.3919525
141.8,212.64075298,214.3794403
141.7,212.64080956,214.3414459
141.6,212.640866146,214.3252563
141.5,212.640922738,214.295578
141.4,212.640979336,214.3334045
141.3,212.641035941,214.2949524
141.2,212.641092552,214.2582855
141.1,212.641149168,213.9766541
141.0,212.641205791,213.8206635
140.9,212.641262421,213.7928162
140.8,212.641319056,213.8137207
140.7,212.641375698,213.8480225
140.6,212.641432346,213.8249512
140.5,212.641489,213.5730286
140.4,212.64154566,213.6246338
140.3,212.641602326,213.7559814
140.2,212.641658999,214.2474823
140.1,212.641715677,214.6542511
140.0,212.641772362,214.4731293
139.9,212.641829053,214.2182617
139.8,212.64188575,214.6423187
139.7,212.641942453,211.5084991
